agent1,agent2,num_agents_scene,common_start_frame,common_end_frame,interaction_bool,path_sharing_bool,start_path_sharing_frame_difference,real_time_closest_distance,scene
99,4,7,20,37,False,False,,4.460091729181155,scene-1095
99,0,7,22,37,False,False,,7.466343442104403,scene-1095
3,5,7,10,37,True,True,10,18.86962953296788,scene-1095
3,2,7,15,37,True,True,11,24.644141723642946,scene-1095
3,1,7,17,29,False,False,,8.120186833425427,scene-1095
3,4,7,20,37,False,False,,8.01224686442959,scene-1095
3,0,7,22,37,False,False,,10.982311494955347,scene-1095
5,2,7,15,37,False,False,,44.692355142287035,scene-1095
5,1,7,17,29,False,False,,5.9293106407661575,scene-1095
5,4,7,20,37,False,False,,7.240801361960917,scene-1095
5,0,7,22,37,False,False,,10.69498511202019,scene-1095
2,1,7,17,29,False,False,,25.806764137184988,scene-1095
2,4,7,20,37,False,False,,11.004022936982652,scene-1095
2,0,7,22,37,False,False,,12.438208230313919,scene-1095
1,4,7,20,29,False,False,,50.49518789074365,scene-1095
1,0,7,22,29,False,False,,70.49753712362683,scene-1095
4,0,7,22,37,False,False,,19.306127982407745,scene-1095
99,0,10,1,15,False,False,,7.498271073459608,scene-1096
99,1,10,1,21,False,False,,22.439532671789156,scene-1096
99,5,10,1,31,False,False,,4.919107819175699,scene-1096
99,3,10,1,28,False,False,,7.68799384589436,scene-1096
99,6,10,3,19,False,False,,21.860395077446178,scene-1096
99,4,10,7,25,False,False,,41.46844523034951,scene-1096
99,7,10,11,38,False,False,,41.96082043373974,scene-1096
99,8,10,15,27,False,False,,49.45604100394859,scene-1096
99,2,10,24,38,False,False,,58.54477103015852,scene-1096
0,1,10,1,15,False,False,,15.051145269717972,scene-1096
0,5,10,1,15,False,False,,8.210142633417753,scene-1096
0,3,10,1,15,False,False,,13.750248887778918,scene-1096
0,6,10,3,15,False,False,,9.658535638012816,scene-1096
0,4,10,7,15,False,False,,64.25919745126731,scene-1096
0,7,10,11,15,False,False,,74.06898910771896,scene-1096
1,5,10,1,21,False,False,,7.095642274469166,scene-1096
1,3,10,1,21,False,False,,15.079788035618883,scene-1096
1,6,10,3,19,False,False,,7.0986763928554435,scene-1096
1,4,10,7,21,False,False,,63.713099262400924,scene-1096
1,7,10,11,21,False,False,,68.7282032118778,scene-1096
1,8,10,15,21,False,False,,71.77712093176393,scene-1096
5,3,10,1,28,False,False,,7.960962595270694,scene-1096
5,6,10,3,19,True,True,5,5.298084696197573,scene-1096
5,4,10,7,25,False,False,,46.40247904528645,scene-1096
5,7,10,11,31,False,False,,49.029832164117366,scene-1096
5,8,10,15,27,False,False,,54.3745592698235,scene-1096
5,2,10,24,31,False,False,,63.365701760995584,scene-1096
3,6,10,3,19,False,False,,8.019457591315863,scene-1096
3,4,10,7,25,False,False,,43.462930501793494,scene-1096
3,7,10,11,28,False,False,,45.294833663473575,scene-1096
3,8,10,15,27,False,False,,61.48486669372883,scene-1096
3,2,10,24,28,False,False,,97.58159545212298,scene-1096
6,4,10,7,19,False,False,,63.78636081422682,scene-1096
6,7,10,11,19,False,False,,69.5231974488633,scene-1096
6,8,10,15,19,False,False,,72.22739509055404,scene-1096
4,7,10,11,25,False,False,,2.140838796840149,scene-1096
4,8,10,15,25,False,False,,8.255929161013274,scene-1096
7,8,10,15,27,False,False,,3.270162893396352,scene-1096
7,2,10,24,38,False,False,,16.32215587939225,scene-1096
8,2,10,24,27,False,False,,16.01887058785412,scene-1096
99,4,22,1,16,False,False,,46.47982871976411,scene-1097
99,1,22,1,23,False,False,,4.860328839819773,scene-1097
99,6,22,1,12,False,False,,4.69085256341349,scene-1097
99,19,22,1,13,False,False,,23.846381322130803,scene-1097
99,20,22,1,33,False,False,,3.7300416235935905,scene-1097
99,14,22,1,35,False,False,,3.331662939294052,scene-1097
99,16,22,1,34,False,False,,54.959459936219005,scene-1097
99,17,22,1,16,False,False,,7.943571138584167,scene-1097
99,8,22,1,24,False,False,,67.65652291023171,scene-1097
99,7,22,1,20,False,False,,3.3999190647163857,scene-1097
99,2,22,2,34,False,False,,64.6988938931536,scene-1097
99,9,22,3,18,False,False,,4.643485862843626,scene-1097
99,10,22,5,37,False,False,,11.992561780730123,scene-1097
99,5,22,5,37,False,False,,17.694930979424186,scene-1097
99,18,22,8,32,False,False,,7.268503585117097,scene-1097
99,11,22,9,28,False,False,,67.04848503194583,scene-1097
99,12,22,9,29,False,False,,7.8222508519732346,scene-1097
99,13,22,12,25,False,False,,7.7185201272925665,scene-1097
99,3,22,14,32,False,False,,3.4828830212822637,scene-1097
99,15,22,18,37,False,False,,27.190093946649846,scene-1097
99,0,22,22,37,False,False,,3.2110389624991997,scene-1097
4,1,22,1,16,False,False,,52.88943890012195,scene-1097
4,6,22,1,12,False,False,,18.400802941435668,scene-1097
4,19,22,1,13,False,False,,54.61194207115915,scene-1097
4,20,22,1,16,False,False,,37.16932573428429,scene-1097
4,14,22,1,16,False,False,,52.28965479055647,scene-1097
4,16,22,1,16,False,False,,7.391516900552283,scene-1097
4,17,22,1,16,False,False,,20.27021185005589,scene-1097
4,8,22,1,16,False,False,,75.76380226631663,scene-1097
4,7,22,1,16,False,False,,21.757544462125576,scene-1097
4,2,22,2,16,False,False,,17.309586432144126,scene-1097
4,9,22,3,16,False,False,,12.32538875234293,scene-1097
4,10,22,5,16,False,False,,78.07110481440876,scene-1097
4,5,22,5,16,False,False,,18.959274460819287,scene-1097
4,18,22,8,16,False,False,,12.49759888009548,scene-1097
4,11,22,9,16,False,False,,75.33520510660793,scene-1097
4,12,22,9,16,False,False,,12.637830245295081,scene-1097
4,13,22,12,16,False,False,,24.368660034827265,scene-1097
4,3,22,14,16,False,False,,67.08343543505673,scene-1097
1,6,22,1,12,False,False,,4.905825613400605,scene-1097
1,19,22,1,13,False,False,,24.9947472970694,scene-1097
1,20,22,1,23,False,False,,3.2228197396221323,scene-1097
1,14,22,1,23,False,False,,3.286283192610203,scene-1097
1,16,22,1,23,False,False,,60.31716050266309,scene-1097
1,17,22,1,16,False,False,,8.15181758080081,scene-1097
1,8,22,1,23,False,False,,71.1123387763556,scene-1097
1,7,22,1,20,False,False,,8.6172453263626,scene-1097
1,2,22,2,23,False,False,,71.66248501291943,scene-1097
1,9,22,3,18,False,False,,4.688433276093631,scene-1097
1,10,22,5,23,False,False,,18.232702446583435,scene-1097
1,5,22,5,23,False,False,,23.757571758658074,scene-1097
1,18,22,8,23,False,False,,26.754371058411703,scene-1097
1,11,22,9,23,False,False,,68.41217994430369,scene-1097
1,12,22,9,23,False,False,,8.354295851112106,scene-1097
1,13,22,12,23,False,False,,7.850786548257427,scene-1097
1,3,22,14,23,False,False,,3.4083401131631015,scene-1097
1,15,22,18,23,False,False,,65.79205972100944,scene-1097
6,19,22,1,12,False,False,,19.363427558060096,scene-1097
6,20,22,1,12,False,False,,8.13876569591765,scene-1097
6,14,22,1,12,False,False,,7.810117410937362,scene-1097
6,16,22,1,12,False,False,,27.216373658285963,scene-1097
6,17,22,1,12,False,False,,3.3771135833726014,scene-1097
6,8,22,1,12,False,False,,61.74756893693457,scene-1097
6,7,22,1,12,False,False,,8.218283035779391,scene-1097
6,2,22,2,12,False,False,,40.363452864542076,scene-1097
6,9,22,3,12,False,False,,13.934558173047419,scene-1097
6,10,22,5,12,False,False,,17.094645079609574,scene-1097
6,5,22,5,12,False,False,,17.273368798218073,scene-1097
6,18,22,8,12,False,False,,53.795272846951605,scene-1097
6,11,22,9,12,False,False,,65.62399722025707,scene-1097
6,12,22,9,12,False,False,,49.693307889379355,scene-1097
19,20,22,1,13,False,False,,27.55827712479347,scene-1097
19,14,22,1,13,False,False,,29.947888956593886,scene-1097
19,16,22,1,13,False,False,,62.18950242111602,scene-1097
19,17,22,1,13,False,False,,16.040324830160444,scene-1097
19,8,22,1,13,False,False,,40.489127120011815,scene-1097
19,7,22,1,13,False,False,,27.573400626885032,scene-1097
19,2,22,2,13,False,False,,70.95059619300592,scene-1097
19,9,22,3,13,False,False,,19.814326983687195,scene-1097
19,10,22,5,13,False,False,,47.56158843526638,scene-1097
19,5,22,5,13,False,False,,14.244211808523211,scene-1097
19,18,22,8,13,False,False,,56.56623059270348,scene-1097
19,11,22,9,13,False,False,,45.099197296674504,scene-1097
19,12,22,9,13,False,False,,40.539195930796446,scene-1097
20,14,22,1,33,False,False,,2.6090004685649646,scene-1097
20,16,22,1,33,False,False,,28.8069666084867,scene-1097
20,17,22,1,16,False,False,,11.556497317340026,scene-1097
20,8,22,1,24,False,False,,72.94035034793652,scene-1097
20,7,22,1,20,False,False,,8.377062531119469,scene-1097
20,2,22,2,33,False,False,,42.15759825211805,scene-1097
20,9,22,3,18,False,False,,8.413571587925713,scene-1097
20,10,22,5,33,False,True,28,18.524519562138035,scene-1097
20,5,22,5,33,False,False,,21.308879030452523,scene-1097
20,18,22,8,32,False,False,,11.28100988318091,scene-1097
20,11,22,9,28,False,False,,69.68702958959987,scene-1097
20,12,22,9,29,False,False,,11.664133007969482,scene-1097
20,13,22,12,25,False,False,,11.557467923636882,scene-1097
20,3,22,14,32,False,False,,11.544393437057602,scene-1097
20,15,22,18,33,False,False,,11.55471918548739,scene-1097
20,0,22,22,33,False,False,,19.697194862996028,scene-1097
14,16,22,1,34,False,False,,18.41941142860628,scene-1097
14,17,22,1,16,False,False,,11.240824630718484,scene-1097
14,8,22,1,24,False,False,,76.4311907084367,scene-1097
14,7,22,1,20,False,False,,20.572654659327096,scene-1097
14,2,22,2,34,False,False,,31.394137099050443,scene-1097
14,9,22,3,18,False,False,,7.948238922139034,scene-1097
14,10,22,5,35,False,True,22,7.379953023645437,scene-1097
14,5,22,5,35,False,False,,29.077881921185714,scene-1097
14,18,22,8,32,False,False,,9.534340987901702,scene-1097
14,11,22,9,28,False,False,,71.0117411805171,scene-1097
14,12,22,9,29,False,False,,10.806961133055509,scene-1097
14,13,22,12,25,False,False,,11.039027376849646,scene-1097
14,3,22,14,32,False,False,,14.569070403742975,scene-1097
14,15,22,18,35,False,False,,8.814102852689512,scene-1097
14,0,22,22,35,False,False,,26.69884295028165,scene-1097
16,17,22,1,16,False,False,,28.56753922215792,scene-1097
16,8,22,1,24,False,False,,79.86050929014257,scene-1097
16,7,22,1,20,False,False,,22.422728870336595,scene-1097
16,2,22,2,34,False,False,,9.13527112100076,scene-1097
16,9,22,3,18,False,False,,19.934467660662712,scene-1097
16,10,22,5,34,False,False,,76.79397915068762,scene-1097
16,5,22,5,34,False,False,,26.120903954002504,scene-1097
16,18,22,8,32,False,False,,12.602540788724854,scene-1097
16,11,22,9,28,False,False,,78.86769728854809,scene-1097
16,12,22,9,29,False,False,,15.167321737927788,scene-1097
16,13,22,12,25,False,False,,32.04576387622719,scene-1097
16,3,22,14,32,False,False,,41.993349783847336,scene-1097
16,15,22,18,34,False,False,,12.954095471204928,scene-1097
16,0,22,22,34,False,False,,49.989404073897454,scene-1097
17,8,22,1,16,False,False,,58.22912646111981,scene-1097
17,7,22,1,16,False,False,,11.659691432876803,scene-1097
17,2,22,2,16,False,False,,41.155601025847105,scene-1097
17,9,22,3,16,False,False,,14.04413634050216,scene-1097
17,10,22,5,16,False,False,,15.088001198877492,scene-1097
17,5,22,5,16,True,True,6,14.738047687799014,scene-1097
17,18,22,8,16,False,False,,49.44685958326131,scene-1097
17,11,22,9,16,False,False,,60.52306512159448,scene-1097
17,12,22,9,16,False,False,,44.74822043448122,scene-1097
17,13,22,12,16,False,False,,36.30407152157165,scene-1097
17,3,22,14,16,False,False,,11.12187527924248,scene-1097
8,7,22,1,20,False,False,,70.5281072600339,scene-1097
8,2,22,2,24,False,False,,86.32077710265469,scene-1097
8,9,22,3,18,False,False,,63.48153152633081,scene-1097
8,10,22,5,24,False,False,,88.67023161999532,scene-1097
8,5,22,5,24,False,False,,49.58414920989552,scene-1097
8,18,22,8,24,False,False,,75.48148161235152,scene-1097
8,11,22,9,24,False,False,,11.834486730471047,scene-1097
8,12,22,9,24,False,False,,70.55686364679167,scene-1097
8,13,22,12,24,False,False,,63.92783631676217,scene-1097
8,3,22,14,24,False,False,,83.424600249984,scene-1097
8,15,22,18,24,False,False,,102.12266573403554,scene-1097
8,0,22,22,24,False,False,,99.35874047223345,scene-1097
7,2,22,2,20,False,False,,34.67072402780062,scene-1097
7,9,22,3,18,False,False,,8.48382994766455,scene-1097
7,10,22,5,20,False,False,,28.82393877453321,scene-1097
7,5,22,5,20,False,False,,15.310616081778203,scene-1097
7,18,22,8,20,False,False,,11.521444371043073,scene-1097
7,11,22,9,20,False,False,,69.30412282975607,scene-1097
7,12,22,9,20,False,False,,11.883884391643628,scene-1097
7,13,22,12,20,False,False,,11.66947578254328,scene-1097
7,3,22,14,20,False,False,,42.80067785589488,scene-1097
7,15,22,18,20,False,False,,35.13733970477674,scene-1097
2,9,22,3,18,False,False,,29.435457857394873,scene-1097
2,10,22,5,34,False,False,,89.78469783733563,scene-1097
2,5,22,5,34,False,False,,34.77516002776754,scene-1097
2,18,22,8,32,False,False,,15.714191892617848,scene-1097
2,11,22,9,28,False,False,,84.08913774967486,scene-1097
2,12,22,9,29,False,False,,22.019651397494364,scene-1097
2,13,22,12,25,False,False,,41.442695268305755,scene-1097
2,3,22,14,32,False,False,,54.36464015606791,scene-1097
2,15,22,18,34,False,False,,13.762837359800482,scene-1097
2,0,22,22,34,False,False,,63.03989512250372,scene-1097
9,10,22,5,18,False,False,,17.643301512400274,scene-1097
9,5,22,5,18,False,False,,4.0899051203490835,scene-1097
9,18,22,8,18,False,False,,29.07119073088395,scene-1097
9,11,22,9,18,False,False,,60.72119353795891,scene-1097
9,12,22,9,18,False,False,,23.626365997182102,scene-1097
9,13,22,12,18,False,False,,13.468352160502619,scene-1097
9,3,22,14,18,False,False,,8.000881292902067,scene-1097
10,5,22,5,37,False,False,,51.90672940777645,scene-1097
10,18,22,8,32,False,False,,12.579328041877938,scene-1097
10,11,22,9,28,False,False,,87.34766949447572,scene-1097
10,12,22,9,29,False,False,,13.90753197075812,scene-1097
10,13,22,12,25,False,False,,14.55901195937719,scene-1097
10,3,22,14,32,False,True,16,8.552277734443662,scene-1097
10,15,22,18,37,False,False,,39.07009415793399,scene-1097
10,0,22,22,37,True,True,11,9.381009077838996,scene-1097
5,18,22,8,32,False,False,,33.31261352686119,scene-1097
5,11,22,9,28,False,False,,30.433898403107918,scene-1097
5,12,22,9,29,False,False,,24.23335794717948,scene-1097
5,13,22,12,25,False,False,,12.349461389772818,scene-1097
5,3,22,14,32,False,False,,40.192563539829926,scene-1097
5,15,22,18,37,False,True,30,56.13433973654451,scene-1097
5,0,22,22,37,False,False,,55.477181745440554,scene-1097
18,11,22,9,28,False,False,,68.07603391152622,scene-1097
18,12,22,9,29,False,False,,8.46418194984934,scene-1097
18,13,22,12,25,False,False,,28.478493687866063,scene-1097
18,3,22,14,32,False,False,,10.740462897318936,scene-1097
18,15,22,18,32,False,False,,30.61493264915077,scene-1097
18,0,22,22,32,False,False,,10.490262242636968,scene-1097
11,12,22,9,28,False,False,,60.566320378655675,scene-1097
11,13,22,12,25,False,False,,58.00792431069621,scene-1097
11,3,22,14,28,False,False,,75.24366100695597,scene-1097
11,15,22,18,28,False,False,,88.66166943885185,scene-1097
11,0,22,22,28,False,False,,82.57726596766213,scene-1097
12,13,22,12,25,False,False,,15.109253316905079,scene-1097
12,3,22,14,29,False,False,,11.334522978688524,scene-1097
12,15,22,18,29,False,True,20,49.49790616766759,scene-1097
12,0,22,22,29,False,False,,11.170651612348156,scene-1097
13,3,22,14,25,False,False,,11.282949756130371,scene-1097
13,15,22,18,25,False,False,,67.63855702600655,scene-1097
13,0,22,22,25,False,False,,11.23912406299552,scene-1097
3,15,22,18,32,False,False,,18.868631625321328,scene-1097
3,0,22,22,32,False,False,,9.609166140891702,scene-1097
15,0,22,22,37,False,False,,14.127902275154309,scene-1097
99,7,10,1,37,False,False,,15.399084015318223,scene-1098
99,0,10,1,29,False,False,,15.15946150126241,scene-1098
99,2,10,1,17,False,False,,24.56824099301955,scene-1098
99,8,10,1,37,False,False,,3.4910330869388924,scene-1098
99,6,10,1,31,False,False,,16.894893144496592,scene-1098
99,4,10,1,27,False,False,,27.13093542416652,scene-1098
99,3,10,1,14,False,False,,36.70658934960386,scene-1098
99,1,10,1,37,False,False,,7.436866677401278,scene-1098
99,5,10,3,37,False,False,,3.947522209110701,scene-1098
7,0,10,1,29,False,False,,10.604836543200879,scene-1098
7,2,10,1,17,False,False,,8.143283658287155,scene-1098
7,8,10,1,37,False,False,,11.075333065008596,scene-1098
7,6,10,1,31,False,False,,23.30508249749267,scene-1098
7,4,10,1,27,False,False,,6.865566013636309,scene-1098
7,3,10,1,14,False,False,,11.85414732221258,scene-1098
7,1,10,1,37,False,False,,31.391424256932794,scene-1098
7,5,10,3,37,False,False,,11.767659710391625,scene-1098
0,2,10,1,17,False,False,,8.004259002523455,scene-1098
0,8,10,1,29,False,False,,11.5344645904489,scene-1098
0,6,10,1,29,False,False,,12.916996964018065,scene-1098
0,4,10,1,27,False,False,,4.979160515451882,scene-1098
0,3,10,1,14,False,False,,12.158975107127755,scene-1098
0,1,10,1,29,False,False,,49.12219632980461,scene-1098
0,5,10,3,29,False,False,,15.127433330620972,scene-1098
2,8,10,1,17,False,True,23,29.18069007841481,scene-1098
2,6,10,1,17,False,False,,11.050263429458713,scene-1098
2,4,10,1,17,False,False,,78.3582920845951,scene-1098
2,3,10,1,14,False,False,,3.6641848135675805,scene-1098
2,1,10,1,17,False,False,,11.47355959587808,scene-1098
2,5,10,3,17,False,False,,62.473939411378986,scene-1098
8,6,10,1,31,False,False,,16.5071783715785,scene-1098
8,4,10,1,27,False,False,,46.05609968239095,scene-1098
8,3,10,1,14,False,False,,38.54200650041701,scene-1098
8,1,10,1,37,False,False,,12.184496644067929,scene-1098
8,5,10,3,37,False,False,,3.8280354786156328,scene-1098
6,4,10,1,27,False,False,,6.336759472985324,scene-1098
6,3,10,1,14,False,False,,22.053309742495777,scene-1098
6,1,10,1,31,False,False,,66.81731794629832,scene-1098
6,5,10,3,31,False,False,,26.590520247790383,scene-1098
4,3,10,1,14,False,False,,76.60207740733674,scene-1098
4,1,10,1,27,False,False,,39.03579855961979,scene-1098
4,5,10,3,27,False,False,,35.88164109438165,scene-1098
3,1,10,1,14,False,False,,22.0038921344812,scene-1098
3,5,10,3,14,False,False,,58.88487163711675,scene-1098
1,5,10,3,37,False,False,,11.787227934341383,scene-1098
99,0,16,1,12,False,False,,28.053176920480393,scene-1099
99,7,16,1,17,False,False,,7.617143603861144,scene-1099
99,2,16,1,13,False,False,,7.582727665667856,scene-1099
99,9,16,1,14,False,False,,29.164793364816564,scene-1099
99,8,16,1,33,False,False,,3.63520113189487,scene-1099
99,12,16,1,17,False,False,,4.205756183551307,scene-1099
99,14,16,4,21,False,False,,4.4553732061768905,scene-1099
99,4,16,5,31,False,False,,68.15104398047171,scene-1099
99,3,16,5,37,False,False,,15.590503668265184,scene-1099
99,6,16,7,24,False,False,,4.290411840581445,scene-1099
99,11,16,8,37,False,False,,15.931838702403525,scene-1099
99,1,16,13,37,False,False,,6.754426751298152,scene-1099
99,10,16,15,37,False,False,,17.20385450857139,scene-1099
99,13,16,18,30,False,False,,4.403715664984662,scene-1099
99,5,16,25,37,False,False,,28.845578897756145,scene-1099
0,7,16,1,12,False,False,,11.221347185533237,scene-1099
0,2,16,1,12,False,False,,14.612992260244063,scene-1099
0,9,16,1,12,False,False,,57.21239478396112,scene-1099
